average_flow_time,average_tardiness,episode_length,episode_return,episodes,jobs_completed,makespan,penalty_count,steps,steps_per_second,total_major_setups,total_minor_setups,total_tardiness
0,0,40,4999.0,252,5,859.0000056719873,0,4433,16.858272258847766,10,2,0
0,0,14,-1.0,253,0,80.00000135158189,0,4447,17.024617745071378,3,0,0
0,0,33,5999.0,254,6,636.0000043537002,0,4480,16.226504182826794,9,1,0
0,0,13,-1.0,255,0,84.99999880092219,0,4493,18.068370647470953,3,0,0
0,0,34,5999.0,256,6,626.0000169242267,0,4527,17.62297795816842,9,2,0
0,0,15,999.0,257,1,182.99999922979623,0,4542,16.82787913478178,4,0,0
0,0,36,5999.0,258,6,636.0000043537002,0,4578,17.157781308687117,10,2,0
0,0,37,6999.0,259,7,716.0000011324883,0,4615,17.307176719520783,10,1,0
0,0,7,-1.0,260,0,44.99999940046109,0,4622,15.542608849401988,1,0,0
0,0,21,1999.0,261,2,280.00000236788765,0,4643,17.765939606960554,6,0,0
0,0,18,999.0,262,1,194.00000421330333,0,4661,17.8759302602278,5,0,0
0,0,45,6999.0,263,7,1000.0000070175156,0,4706,17.02042040899253,13,1,0
0,0,19,1999.0,264,2,202.00000113109127,0,4725,17.493983161017013,5,0,0
0,0,2,-1.0,265,0,0,0,4727,16.698698718625025,0,0,0
0,0,11,-1.0,266,0,89.99999771360308,0,4738,15.671284878173712,2,0,0
0,0,13,999.0,267,1,130.0000013515819,0,4751,18.442381459244654,3,0,0
0,0,26,3999.0,268,4,735.9999744826928,0,4777,17.40323999422934,8,1,0
0,0,26,3999.0,269,4,687.000000430271,0,4803,17.306057157076268,8,1,0
0,0,9,-1.0,270,0,49.00000070221722,0,4812,16.34829486988487,2,0,0
0,0,20,1999.0,271,2,202.00000113109127,0,4832,17.348172100916525,5,0,0
0,0,2,-1.0,272,0,0,0,4834,16.60679704868638,0,0,0
0,0,20,1999.0,273,2,202.00000113109127,0,4854,16.49090421912834,5,0,0
0,0,20,1999.0,274,2,202.00000113109127,0,4874,16.691103260060697,5,0,0
0,0,21,1999.0,275,2,202.00000113109127,0,4895,17.999491161017293,5,0,0
0,0,7,-1.0,276,0,44.99999940046109,0,4902,15.725932892980566,1,0,0
0,0,19,1999.0,277,2,202.00000113109127,0,4921,17.552044539660592,5,0,0
0,0,19,1999.0,278,2,202.00000113109127,0,4940,16.322598973393056,5,0,0
0,0,28,999.0,279,1,312.00000756885856,0,4968,17.202014841653245,5,0,0
0,0,1,-1.0,280,0,0,0,4969,67.98009692215433,0,0,0
0,0,18,999.0,281,1,150.00000356696546,0,4987,17.181598278960667,4,0,0
0,0,89,6999.0,282,7,1165.9999639145099,0,5076,15.428822866792265,16,2,0
0,0,1,-1.0,283,0,0,0,5077,40.386542646407456,0,0,0
0,0,22,1999.0,284,2,357.99999568844214,0,5099,9.286248898276309,5,0,0
0,0,17,999.0,285,1,213.00000090152025,0,5116,4.899080539092033,5,0,0
0,0,17,999.0,286,1,213.00000090152025,0,5133,8.476136575044057,5,0,0
0,0,3,-1.0,287,0,0,0,5136,6.586212040557071,0,0,0
0,0,4,-1.0,288,0,0,0,5140,8.519436730146495,0,0,0
0,0,13,999.0,289,1,204.9999952595681,0,5153,9.067227181417872,2,0,0
0,0,33,3999.0,290,4,668.9999986905605,0,5186,11.035386627119195,8,1,0
0,0,29,1999.0,291,2,577.999991059769,0,5215,13.213672584176116,6,0,0
0,0,30,1999.0,292,2,600.9999767690897,0,5245,13.100488728794978,7,0,0
0,0,29,1999.0,293,2,623.9999949000776,0,5274,12.64959148626659,6,1,0
0,0,1,-1.0,294,0,0,0,5275,50.84497890704553,0,0,0
0,0,5,-1.0,295,0,0,0,5280,11.36635715416151,0,0,0
0,0,58,5999.0,296,6,1052.9999656043947,0,5338,14.610821177200213,10,2,0
0,0,27,2999.0,297,3,693.9999782852829,0,5365,16.409454596670354,7,2,0
0,0,9,-1.0,298,0,94.00000053457916,0,5374,13.070394133187447,1,0,0
0,0,28,1999.0,299,2,424.9999906308949,0,5402,15.037967629584102,5,1,0
0,0,12,999.0,300,1,174.9999953713268,0,5414,14.318614442750176,2,0,0
0,0,18,999.0,301,1,230.0000035110861,0,5432,13.185884936988572,5,0,0
0,0,12,999.0,302,1,174.9999953713268,0,5444,12.597206680280449,2,0,0
0,0,2,-1.0,303,0,0,0,5446,13.244299190842709,0,0,0
0,0,6,-1.0,304,0,44.99999940046109,0,5452,13.616168108856522,0,0,0
0,0,2,-1.0,305,0,0,0,5454,13.962280606852472,0,0,0
0,0,18,999.0,306,1,213.00000090152025,0,5472,14.465688919409427,4,0,0
0,0,19,999.0,307,1,281.00000029895455,0,5491,15.928533666141456,4,0,0
0,0,24,999.0,308,1,447.9999962169677,0,5515,14.311971715942967,4,1,0
0,0,9,-1.0,309,0,91.00000297650695,0,5524,11.572856252034898,1,0,0
0,0,21,999.0,310,1,244.00000610854477,0,5545,14.290444556139883,5,0,0
0,0,17,999.0,311,1,174.9999953713268,0,5562,12.821478997084817,4,0,0
0,0,5,-1.0,312,0,0,0,5567,16.13080930488712,0,0,0
0,0,4,-1.0,313,0,0,0,5571,13.79379702323547,0,0,0
0,0,1,-1.0,314,0,0,0,5572,7.535648002587159,0,0,0
0,0,16,999.0,315,1,213.00000090152025,0,5588,14.651473937902985,4,0,0
0,0,20,999.0,316,1,281.00000029895455,0,5608,15.147578874378828,4,0,0
0,0,4,-1.0,317,0,0,0,5612,15.251598592765651,0,0,0
0,0,29,1999.0,318,2,668.9999986905605,0,5641,15.712215993531933,6,1,0
0,0,20,1999.0,319,2,535.9999988763593,0,5661,15.875280962455259,4,1,0
0,0,26,2999.0,320,3,550.0000034808181,0,5687,14.794092884932049,5,1,0
0,0,16,999.0,321,1,329.9999950360507,0,5703,14.659151803754956,3,0,0
0,0,29,2999.0,322,3,664.0000069979578,0,5732,14.39809128381192,6,1,0
0,0,62,2999.0,323,3,1402.0000422373414,0,5794,15.899158798663219,15,1,0
0,0,19,999.0,324,1,501.0000032663811,0,5813,15.721055624940941,5,0,0
0,0,33,2999.0,325,3,791.0000082408078,0,5846,14.795562871453663,7,1,0
0,0,1,-1.0,326,0,0,0,5847,57.86204613177353,0,0,0
0,0,13,999.0,327,1,329.9999950360507,0,5860,14.05309127816336,3,0,0
0,0,23,1999.0,328,2,654.0000060223974,0,5883,16.383385066559153,5,0,0
0,0,28,2999.0,329,3,747.0000075385906,0,5911,16.145984137024694,7,1,0
0,0,30,3999.0,330,4,640.0000109244138,0,5941,15.80894151844293,7,1,0
0,0,16,1999.0,331,2,174.9999953713268,0,5957,15.437346912110298,4,0,0
0,0,41,3999.0,332,4,1228.000009758398,0,5998,13.767451065380206,12,1,0
0,0,6,-1.0,333,0,38.000000540632755,0,6004,13.473792417766512,0,0,0
0,0,21,1999.0,334,2,629.000003207475,0,6025,13.072014494319458,5,0,0
0,0,18,1999.0,335,2,538.00000358955,0,6043,13.687470323936163,4,0,0
0,0,1,-1.0,336,0,0,0,6044,8.037636561888574,0,0,0
0,0,5,-1.0,337,0,0,0,6049,17.233475716283756,0,0,0
0,0,82,3999.0,338,4,1443.0000150122214,0,6131,14.893122006640251,19,2,0
0,0,22,999.0,339,1,459.00000245543197,0,6153,15.402783610815286,5,0,0
0,0,13,1999.0,340,2,670.0000057369471,0,6166,14.026671948818011,3,0,0
0,0,2,-1.0,341,0,0,0,6168,15.18410020634978,0,0,0
0,0,3,-1.0,342,0,0,0,6171,21.275547574844527,0,0,0
0,0,43,2999.0,343,3,1392.9999843076803,0,6214,15.781982182218796,15,0,0
0,0,67,1999.0,344,2,1463.999963561073,0,6281,15.629256879635392,16,2,0
0,0,51,3999.0,345,4,1052.9999656043947,0,6332,15.092436111525819,10,1,0
0,0,29,1999.0,346,2,965.0000207871199,0,6361,17.0130616200079,6,0,0
0,0,25,1999.0,347,2,916.9999626278877,0,6386,14.997446256609804,4,0,0
0,0,5,-1.0,348,0,0,0,6391,18.631298490503347,0,0,0
0,0,22,1999.0,349,2,633.0000040214509,0,6413,15.742337622633693,4,0,0
0,0,27,1999.0,350,2,810.0000055285636,0,6440,15.187187244105766,5,0,0
0,0,7,-1.0,351,0,38.000000540632755,0,6447,19.215938163694734,0,0,0
0,0,22,1999.0,352,2,861.0000071534887,0,6469,15.092944885171375,6,0,0
0,0,52,3999.0,353,4,1297.9999649338424,0,6521,16.87047468633725,15,1,0
0,0,21,1999.0,354,2,532.9999835044146,0,6542,16.869690825192038,4,1,0
0,0,10,-1.0,355,0,109.99999966472387,0,6552,15.251171571607678,2,0,0
0,0,24,999.0,356,1,698.000003421912,0,6576,16.800274376581857,5,0,0
0,0,127,7999.0,357,8,2003.000006506918,0,6703,16.20799676884705,30,2,0
0,0,13,999.0,358,1,307.99999655224383,0,6716,15.857689572787779,3,0,0
0,0,21,2999.0,359,3,532.9999835044146,0,6737,15.484708828794682,5,0,0
0,0,9,-1.0,360,0,109.99999966472387,0,6746,14.25054927797316,1,0,0
0,0,18,1999.0,361,2,326.00000562379137,0,6764,16.27380220266283,3,0,0
0,0,17,1999.0,362,2,326.00000562379137,0,6781,16.794714116260423,3,0,0
0,0,54,4999.0,363,5,1191.9999661389738,0,6835,16.650931634278603,12,0,0
0,0,42,3999.0,364,4,1095.000019588042,0,6877,16.590283011138308,10,0,0
0,0,6,-1.0,365,0,48.00000151619315,0,6883,15.94237746183362,0,0,0
0,0,13,999.0,366,1,131.0000020568259,0,6896,14.028949173509279,2,0,0
0,0,11,-1.0,367,0,84.99999880092219,0,6907,16.06622423388532,2,0,0
0,0,6,-1.0,368,0,48.00000151619315,0,6913,16.066590693621137,0,0,0
0,0,13,999.0,369,1,204.9999952595681,0,6926,15.325349019770972,3,0,0
0,0,75,6999.0,370,7,1420.999966074014,0,7001,17.13878681548299,17,1,0
0,0,7,-1.0,371,0,38.000000540632755,0,7008,14.833824002699986,0,0,0
0,0,6,-1.0,372,0,38.000000540632755,0,7014,17.46607812109603,0,0,0
0,0,41,2999.0,373,3,738.0000027664937,0,7055,17.520980779403697,9,0,0
0,0,65,4999.0,374,5,1328.9999719243497,0,7120,14.989616177957355,16,0,0
0,0,16,1999.0,375,2,213.00000090152025,0,7136,13.614032895354779,3,0,0
0,0,24,999.0,376,1,459.00000245543197,0,7160,13.784360288867788,5,0,0
0,0,16,-1.0,377,0,326.00000138627365,0,7176,8.74509183023106,3,0,0
0,0,20,-1.0,378,0,376.0000019147992,0,7196,8.76992981010108,3,0,0
0,0,4,-1.0,379,0,0,0,7200,10.33146601227296,0,0,0
0,0,30,999.0,380,1,543.999996810453,0,7230,8.97616246147314,6,0,0
0,0,1,-1.0,381,0,0,0,7231,33.21195036780717,0,0,0
0,0,6,-1.0,382,0,38.000000540632755,0,7237,9.54008695543392,0,0,0
0,0,5,-1.0,383,0,0,0,7242,9.897548681838346,0,0,0
0,0,13,999.0,384,1,213.00000090152025,0,7255,12.842393549544983,3,0,0
0,0,6,-1.0,385,0,38.000000540632755,0,7261,11.995006732522253,0,0,0
0,0,20,999.0,386,1,462.99999616108835,0,7281,12.666313340188472,4,0,0
0,0,1,-1.0,387,0,0,0,7282,7.816619082051779,0,0,0
0,0,11,999.0,388,1,145.99999466910958,0,7293,15.398907395639196,2,0,0
0,0,26,1999.0,389,2,449.0000012156088,0,7319,13.394882470403108,6,0,0
0,0,5,-1.0,390,0,0,0,7324,12.561602497523202,0,0,0
0,0,10,999.0,391,1,131.0000020568259,0,7334,12.820195877416756,1,0,0
0,0,6,-1.0,392,0,38.000000540632755,0,7340,14.821909675595448,0,0,0
0,0,33,2999.0,393,3,967.0000434666872,0,7373,15.35106656238313,6,1,0
0,0,5,-1.0,394,0,0,0,7378,12.876422320952726,0,0,0
0,0,65,4999.0,395,5,1172.9999765742105,0,7443,16.423397401085285,14,2,0
0,0,41,1999.0,396,2,890.9999784408137,0,7484,14.869160371044064,9,0,0
0,0,16,1999.0,397,2,245.00000167172402,0,7500,13.53362550809934,3,0,0
0,0,15,1999.0,398,2,210.00000319094397,0,7515,14.156338006618864,3,0,0
0,0,14,999.0,399,1,194.99999433988705,0,7529,9.9383352007122,3,0,0
0,0,3,-1.0,400,0,0,0,7532,6.987261471894165,0,0,0
0,0,13,999.0,401,1,194.99999433988705,0,7545,9.663423133219636,3,0,0
0,0,29,1999.0,402,2,853.0000147223473,0,7574,11.12808149791605,7,0,0
0,0,40,1999.0,403,2,872.0000091544352,0,7614,12.863193263291157,8,0,0
0,0,7,-1.0,404,0,145.99999466910958,0,7621,15.659820680900543,1,0,0
0,0,34,999.0,405,1,664.0000030957162,0,7655,14.067004101937648,6,1,0
0,0,9,-1.0,406,0,145.99999466910958,0,7664,13.963941122353745,2,0,0
0,0,44,1999.0,407,2,819.000004879199,0,7708,14.938794930975735,8,2,0
0,0,37,1999.0,408,2,916.9999626278877,0,7745,16.347576935847325,6,1,0
0,0,14,-1.0,409,0,376.0000019147992,0,7759,15.202226267271682,3,0,0
0,0,3,-1.0,410,0,0,0,7762,13.338851385732216,0,0,0
0,0,34,999.0,411,1,897.9999767011032,0,7796,16.433837727557055,8,0,0
0,0,38,1999.0,412,2,867.0000058924779,0,7834,17.16067212175386,9,0,0
0,0,12,-1.0,413,0,213.0000015569385,0,7846,16.374032733980293,2,0,0
0,0,21,1999.0,414,2,591.0000013560057,0,7867,17.023900423759525,4,0,0
0,0,11,-1.0,415,0,194.99999433988705,0,7878,15.245059774383918,2,0,0
0,0,20,1999.0,416,2,591.0000013560057,0,7898,16.221684933432677,3,0,0
0,0,7,-1.0,417,0,145.99999466910958,0,7905,15.620471027504358,1,0,0
0,0,13,999.0,418,1,194.99999433988705,0,7918,13.24148328250943,3,0,0
0,0,25,1999.0,419,2,317.0000008516945,0,7943,14.068002356974272,5,0,0
0,0,29,1999.0,420,2,327.000005338341,0,7972,13.725182246683767,4,0,0
0,0,23,999.0,421,1,255.99999602069147,0,7995,14.883593255086812,4,0,0
0,0,117,7999.0,422,8,1983.0000202613883,0,8112,15.388385533247913,25,3,0
0,0,31,999.0,423,1,422.9999947687611,0,8143,15.709755353765868,6,1,0
0,0,10,-1.0,424,0,90.9999999939464,0,8153,15.111281804258594,2,0,0
0,0,29,999.0,425,1,327.000005338341,0,8182,14.648305967548357,5,1,0
0,0,34,1999.0,426,2,320.99999845959246,0,8216,15.559758273637508,6,0,0
0,0,21,-1.0,427,0,213.0000015569385,0,8237,16.48222807015246,4,0,0
0,0,4,-1.0,428,0,0,0,8241,15.646505624537195,0,0,0
0,0,12,-1.0,429,0,134.00000053457916,0,8253,13.605714807820503,2,0,0
0,0,34,999.0,430,1,345.0000041513704,0,8287,11.537475550699854,6,0,0
0,0,26,999.0,431,1,308.00000078976154,0,8313,10.85437888157955,4,0,0
0,0,55,3999.0,432,4,729.0000057430007,0,8368,11.531120547035458,9,2,0
0,0,6,-1.0,433,0,49.00000070221722,0,8374,13.17431352111983,0,0,0
0,0,30,999.0,434,1,285.00000101630576,0,8404,13.259676612529898,6,0,0
0,0,1,-1.0,435,0,0,0,8405,47.79397889651086,0,0,0
0,0,1,-1.0,436,0,0,0,8406,7.443373942980861,0,0,0
0,0,11,999.0,437,1,130.0000013515819,0,8417,14.61004667947468,2,0,0
0,0,31,1999.0,438,2,354.99999362858944,0,8448,12.809485350460536,7,0,0
0,0,1,-1.0,439,0,0,0,8449,23.638404833292004,0,0,0
0,0,8,999.0,440,1,91.00000297650695,0,8457,14.318292648581204,1,0,0
0,0,18,999.0,441,1,186.00000286474824,0,8475,14.75308315565532,5,0,0
0,0,14,999.0,442,1,162.00000118697062,0,8489,15.436523096060917,4,0,0
0,0,7,-1.0,443,0,49.00000070221722,0,8496,13.771961515603387,0,0,0
0,0,7,-1.0,444,0,49.00000070221722,0,8503,17.015688442711973,0,0,0
0,0,29,999.0,445,1,327.000005338341,0,8532,15.300236670685603,6,0,0
0,0,5,-1.0,446,0,0,0,8537,17.380644156068033,0,0,0
0,0,11,-1.0,447,0,49.99999988824129,0,8548,13.743267302872997,2,0,0
0,0,10,-1.0,448,0,49.99999988824129,0,8558,14.610837850265442,2,0,0
0,0,3,-1.0,449,0,0,0,8561,20.53598596433963,0,0,0
0,0,1,-1.0,450,0,0,0,8562,7.430043259061906,0,0,0
0,0,3,-1.0,451,0,0,0,8565,17.250548037415978,0,0,0
0,0,2,-1.0,452,0,0,0,8567,12.460463029806096,0,0,0
0,0,31,999.0,453,1,189.00000042282045,0,8598,14.020814354727397,7,0,0
0,0,12,999.0,454,1,90.9999999939464,0,8610,15.883885122213231,3,0,0
0,0,32,1999.0,455,2,243.99999515386298,0,8642,16.080704409556667,5,0,0
0,0,39,1999.0,456,2,368.9999928115867,0,8681,16.97486435652041,8,0,0
0,0,15,-1.0,457,0,145.99999466910958,0,8696,15.818986184848214,3,0,0
0,0,5,-1.0,458,0,0,0,8701,19.303184380373114,0,0,0
0,0,2,-1.0,459,0,0,0,8703,16.64191721305784,0,0,0
0,0,7,-1.0,460,0,68.99999961489812,0,8710,14.588999465337364,1,0,0
0,0,17,-1.0,461,0,213.00000090152025,0,8727,16.475832321836116,4,0,0
0,0,11,-1.0,462,0,145.99999466910958,0,8738,15.122500948078718,2,0,0
0,0,70,4999.0,463,5,1313.0000134930015,0,8808,16.79458447942335,15,2,0
0,0,13,999.0,464,1,248.0000088736415,0,8821,16.69141698089758,3,0,0
0,0,8,999.0,465,1,145.99999466910958,0,8829,15.752381792933537,1,0,0
0,0,120,7999.0,466,8,2511.0000235866755,0,8949,15.71760133211444,29,2,0
0,0,59,3999.0,467,4,603.0000098748133,0,9008,15.76125712019038,13,1,0
0,0,16,-1.0,468,0,130.0000013515819,0,9024,16.367672287849572,3,0,0
0,0,43,1999.0,469,2,650.0000020023435,0,9067,17.078747240228765,12,0,0
0,0,35,2999.0,470,3,670.0000057369471,0,9102,15.56257069648561,9,0,0
0,0,30,999.0,471,1,615.0000061281025,0,9132,15.541069010214839,9,0,0
0,0,7,-1.0,472,0,91.00000297650695,0,9139,17.069573907851446,1,0,0
0,0,1,-1.0,473,0,0,0,9140,9.037013735523836,0,0,0
0,0,23,-1.0,474,0,327.000005338341,0,9163,13.814811144531902,5,1,0
0,0,58,2999.0,475,3,755.9999927133322,0,9221,13.918451493691203,12,1,0
0,0,8,999.0,476,1,108.00000129267573,0,9229,14.654983827052977,1,0,0
0,0,35,999.0,477,1,349.9999967229087,0,9264,13.905360227774112,8,1,0
0,0,10,-1.0,478,0,68.99999961489812,0,9274,13.973635253919264,2,0,0
0,0,10,-1.0,479,0,68.99999961489812,0,9284,14.999987483035042,2,0,0
0,0,25,999.0,480,1,229.9999943957664,0,9309,16.21098572191633,4,0,0
0,0,6,-1.0,481,0,36.000000649364665,0,9315,16.398979015337577,0,0,0
0,0,10,999.0,482,1,108.99999901535921,0,9325,15.196808684089435,2,0,0
0,0,9,-1.0,483,0,68.99999961489812,0,9334,14.022441858780553,2,0,0
0,0,46,3999.0,484,4,1065.0000008847564,0,9380,16.749368354527082,10,1,0
0,0,9,-1.0,485,0,108.00000042887405,0,9389,16.77260167091809,1,0,0
0,0,32,1999.0,486,2,319.9999931966886,0,9421,16.402875721365394,7,0,0
0,0,52,1999.0,487,2,635.9999991406221,0,9473,15.574971935547449,11,0,0
0,0,9,-1.0,488,0,48.00000151619315,0,9482,13.161775668413958,1,0,0
0,0,5,-1.0,489,0,0,0,9487,15.626295577117668,0,0,0
0,0,7,-1.0,490,0,36.000000649364665,0,9494,11.533305416780257,0,0,0
0,0,9,-1.0,491,0,44.99999940046109,0,9503,13.926925282034292,2,0,0
0,0,38,2999.0,492,3,285.00000101630576,0,9541,13.995272551814853,8,0,0
0,0,1,-1.0,493,0,0,0,9542,8.127251835474802,0,0,0
0,0,16,-1.0,494,0,139.99999928870238,0,9558,13.936662807420136,3,0,0
0,0,27,999.0,495,1,226.9999990123324,0,9585,15.599504270412583,5,0,0
0,0,1,-1.0,496,0,0,0,9586,8.691362936531124,0,0,0
0,0,38,1999.0,497,2,650.0000020023435,0,9624,16.019993084759935,7,0,0
0,0,16,-1.0,498,0,145.99999466910958,0,9640,15.729265484072766,3,0,0
0,0,10,-1.0,499,0,68.99999961489812,0,9650,12.569082238812635,2,0,0
0,0,14,-1.0,500,0,145.99999466910958,0,9664,13.042560719718768,2,0,0
0,0,14,-1.0,501,0,145.99999466910958,0,9678,13.730233880607345,2,0,0
